id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
56901470,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:858919ca-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010869",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"T. B. Mitchell",,,,,,None,"P. P. Babiy",,1936-09-10,1936,9,10,254,,9/10/36,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Ithaca, Cornell Campus",,42.44923,-76.48226,,,,Label,,,,,265,,,,,"265 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a398ea8c-7e6a-437e-9ecc-01b88de2a07b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901470
56901471,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891a2e-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010870",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"T. B. Mitchell",,,,,,None,"C. Robinson",,1947-09-09,1947,9,9,252,,9/9/47,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Tompkins,,Ithaca,,42.44056,-76.49694,,,,,,,,"DUPLICATE LOCALITY DELETE - MDS",122,,,,,"122 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:55ba4f54-1ace-4b85-995b-4c548add726e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901471
56901472,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891a88-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010871",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"T. B. Mitchell",,,,,,None,"C. Robinson",,1947-09-09,1947,9,9,252,,9/9/47,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,Ithaca,,42.44056,-76.49694,,,,,,,,"DUPLICATE LOCALITY DELETE - MDS",122,,,,,"122 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:47702f97-5716-4c4b-8bdd-93aba8baed37,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901472
56901473,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891aec-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010872",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"T. B. Mitchell",,,,,,None,"C. Robinson",,1947-09-09,1947,9,9,252,,9/9/47,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,Ithaca,,42.44056,-76.49694,,,,,,,,"DUPLICATE LOCALITY DELETE - MDS",122,,,,,"122 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:236bda1b-da11-46f7-bf4d-d8b1014897f8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901473
56901474,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891b50-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010873",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"R. Latham",,1950-00-00,1950,0,0,,,1950,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Suffolk,,Riverhead,,40.91704,-72.66204,,,,Gazetteer,,,,"coordinates and elevation from GeoNames",3,,,,,"3 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:3872e8bd-eb88-470b-a0e2-ee2dc09ae625,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901474
56901475,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891baa-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010874",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"Karl V. Krombein",1955,,,,,None,"C. S. Lin",,1954-08-20,1954,8,20,232,,8/20/54,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,Ithaca,,42.44056,-76.49694,,,,,,,,"DUPLICATE LOCALITY DELETE - MDS",122,,,,,"122 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:709359f3-57ee-4275-a356-f9cb2bc6214f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901475
56901476,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891c0e-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010875",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"T. B. Mitchell",,1957-09-05,1957,9,5,248,,9/5/57,,,,,,,"associated with:",,,,Adult,Male,1,Netting,,,"UNITED STATES",Maine,York,,Saco,,43.5008,-70.4433,,,,Gazetteer,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:66eb6a8c-eda6-453a-8989-a8cfc0b97855,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901476
56901477,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891c72-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010876",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-08-26,1960,8,26,239,,8/26/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:6c111aff-cae6-45c6-9e9d-94f1be91096d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901477
56901478,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891ccc-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010877",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-02,1960,9,2,246,,9/2/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:462e4e8a-cf65-46fc-a158-2a560aedf850,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901478
56901479,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891d30-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010878",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-05,1960,9,5,249,,9/5/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:06f7b6c1-628d-48eb-99d0-42bd766e5fa9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901479
56901480,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891d8a-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010879",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-06,1960,9,6,250,,9/6/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:4c792688-d70d-4a2e-868f-3667e7788c2b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901480
56901481,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891dee-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010880",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-06,1960,9,6,250,,9/6/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:48e4b786-3218-428f-a2b6-03c1a73a72b7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901481
56901482,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891e52-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010881",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-15,1960,9,15,259,,9/15/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:49bb03aa-3bfd-4684-aee1-6cb8034b83ad,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901482
56901483,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891eac-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010882",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-15,1960,9,15,259,,9/15/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:24d14922-4c5c-4073-9682-5cb9579aa0c6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901483
56901484,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891f10-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010883",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-15,1960,9,15,259,,9/15/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:e5c81c6a-e90d-4d05-9307-de9747a5475c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901484
56901485,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85891f74-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010884",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Ramdas",,1960-09-15,1960,9,15,259,,9/15/60,,,,,,,"associated with:Solidago sp.",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:4fdf311f-5677-4889-86fc-d5760a138c40,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901485
56901491,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:858921b8-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010885",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"A. Dietrich, H. Dietrich",,1963-09-10,1963,9,10,253,,9/10/63,,,,,,,,,,,Adult,Female,1,Netting,,,CANADA,Ontario,"Nipissing District",,"North Bay",,46.3,-79.45,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:7c553ab1-9cbf-4384-a262-90a7a626baf9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901491
56901494,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:858922da-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010886",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Nowakowski",,1966-09-01,1966,9,1,244,,9/1/66,,,,,,,"associated with:Solidago sp.",,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:f37bac58-b306-4501-ba22-1ca3655125c7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901494
56901495,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892398-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010887",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Nowakowski",,1966-09-06,1966,9,6,249,,9/6/66,,,,,,,"associated with:Solidago sp.",,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:bee8c831-95ca-4076-9f3d-e80e9d50437d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901495
56901501,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892708-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010888",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"J. Nowakowski",,1967-09-14,1967,9,14,257,,9/14/67,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Tompkins County",,42.4,-76.5,,,,Atlas,,,,,,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:69ce9358-437a-4d3b-98ec-fbcd642d8bde,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901501
56901503,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:858927ee-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010889",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort, K. R. Eickwort",,1968-09-07,1968,9,7,251,,9/7/68,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Michigan Hollow",,42.31555,-76.48,,,,"Google Earth",,,,"Michigan Hollow Rd.",388,,,,,"388 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:09d26746-d0e6-4062-a29e-d9867082b855,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901503
56901506,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892910-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010890",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1969-08-26,1969,8,26,238,,8/26/69,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a9b008ac-2a6b-4710-8eeb-3dc7ec0a2769,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901506
56901509,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892a32-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010891",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-23,1970,8,23,235,,8/23/70,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:50979a22-c379-477c-ab55-a6a4222b37cc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901509
56901510,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892a8c-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010892",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-23,1970,8,23,235,,8/23/70,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:6430f15d-e18d-445d-9b2b-50d3ec955daa,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901510
56901511,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892ae6-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010893",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-23,1970,8,23,235,,8/23/70,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a00ceb45-d99a-4665-95dd-f678d1702089,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901511
56901512,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892b4a-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010894",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-24,1970,8,24,236,,8/24/70,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:92f77dce-7c1b-4cc6-b209-86566d95c2cf,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901512
56901515,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892c62-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010895",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-26,1970,8,26,238,,8/26/70,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a1491e8c-862a-48f7-9e01-27af031e4abd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901515
56901516,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892cc6-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010896",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-27,1970,8,27,239,,8/27/70,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:32f2e442-7b4d-4fd4-bbe6-75980ebd05ae,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901516
56901517,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892d20-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010897",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"W. E. LaBerge",,,,,,None,"G. C. Eickwort",,1970-08-28,1970,8,28,240,,8/28/70,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Albany,,Westerlo,,42.86388,-74.08277,,,,Gazetteer,,,,"GNIS coord.",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:8254adbc-4b92-4b36-a25d-817924f8ee69,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901517
56901518,CUIC,BEE,"Cornell University Insect Collec",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:85892d84-d8e1-11e2-99a2-0026552be7ea,"CUIC_ENT 00010898",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",1999,,,,,None,"H. Ginsberg",,1974-09-15,1974,9,15,258,,9/15/74,,,,,,,"associated with:Symphyotrichum pilosum",,,,Adult,Female,1,Netting,,,"UNITED STATES","New York",Tompkins,,"Enfield, Teeter Rd.",,42.4195,-76.5731,,,,"Google Earth",,,,"road about 1 km long, exact collecting locality unknown",341,,,,,"341 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:50ebad13-35a8-49e7-af94-64a7d1efc8f5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56901518
